,asset,day,price,return_1d,algo_return,rolling_beta,expected_return,market_adjusted_return,tomorrows_market_adjusted_return
13490,ALUT,264,14.91,-0.029928432010409844,0.004067732475641073,0.8041370656273547,0.0036465644089867873,-0.03357499641939663,0.004278570923266287
13491,ACAC,264,70.59,-0.018629222855554017,0.004067732475641073,0.5734958592357875,0.0022780609711174032,-0.02090728382667142,-0.00958992150015565
13492,SRTX,264,270.89,0.003630839909599448,0.004067732475641073,0.754141960557209,0.0029602623874767434,0.0006705775221227048,-0.019525119501082787
13493,GARI,264,12.06,0.04415584415584406,0.004067732475641073,1.392539200100119,0.005254755731351784,0.038901088424492275,0.015707009978802897
13494,RCRI,264,41.99,-0.03537790029864463,0.004067732475641073,1.8704475910203633,0.007710610053829356,-0.043088510352473984,0.027457778246364004
13495,ACIX,264,20.68,0.025793650793650702,0.004067732475641073,0.9479363688402281,0.003634049915136004,0.022159600878514697,0.014400627376584138
13496,CCNS,264,18.42,0.02219755826859049,0.004067732475641073,0.6261569681248929,0.0026519384258918486,0.01954561984269864,-0.0017608181941252497
13497,MTNS,264,17.51,-0.0034149117814455954,0.004067732475641073,0.9752657157865657,0.004051860027482464,-0.00746677180892806,0.02360314221960818
13498,IHOZ,264,134.46,0.020879204312504784,0.004067732475641073,0.6288503064527392,0.00255067772811391,0.018328526584390874,0.03023297523281094
13499,NAYO,264,36.15,-0.034970635344367396,0.004067732475641073,1.2306783503638823,0.005405712445866797,-0.04037634779023419,-0.03602286225213153
13500,FWWG,264,34.67,0.004345307068366111,0.004067732475641073,1.0084670253766566,0.004167058337985602,0.00017824873038050932,0.009161931060304933
13501,EELT,264,127.3,0.029602070527337432,0.004067732475641073,1.6717034683549206,0.006881187957131623,0.02272088257020581,-0.020995985181772186
13502,HRND,264,31.49,0.019093851132686135,0.004067732475641073,1.1911034638012403,0.0051380517845874725,0.013955799348098662,-0.00754517954563547
13503,AETS,264,36.99,0.05715918833952549,0.004067732475641073,1.3837218362423633,0.005451728445231663,0.05170745989429383,-0.018944763271344516
13504,ULXY,264,43.19,0.010528778661675231,0.004067732475641073,1.0518232205194478,0.004807720596232247,0.005721058065442984,-0.013646574706046988
13505,BLBT,264,45.09,-0.001771087004649119,0.004067732475641073,0.6843301857420614,0.0027695169461724525,-0.0045406039508215715,0.017776362295175617
13506,BENI,264,24.64,0.009009009009008917,0.004067732475641073,0.4455621776519564,0.0019378469531789262,0.0070711620558299906,-0.015422825264494972
13507,ITPA,264,24.81,-0.007202881152460927,0.004067732475641073,0.8624049495151506,0.0034202179471648176,-0.010623099099625746,-0.00756554910353067
13508,HTRK,264,11.84,0.003389830508474523,0.004067732475641073,1.187382963947625,0.004815655824750385,-0.0014258253162758618,0.00101837603975128
13509,NGTE,264,75.63,0.025908844275637444,0.004067732475641073,0.574748708021913,0.002290783593373856,0.02361806068226359,-0.015022762386536272
13510,ILVX,264,49.57,0.010395434162250305,0.004067732475641073,0.7412984957839324,0.002992337664347549,0.007403096497902757,-0.004599620552045457
13511,FCSG,264,28.88,-0.030221625251846906,0.004067732475641073,0.9663898452402635,0.0037012056169622213,-0.03392283086880913,0.0048917977586446885
13512,FARS,264,38.68,-0.006421782686873878,0.004067732475641073,0.28837093038316625,0.0012149617497602186,-0.007636744436634097,-0.006143236508601879
13513,MHRM,264,16.95,0.007130124777183555,0.004067732475641073,0.7791759221544616,0.0031854620972629304,0.003944662679920625,-0.027703602785016768
13514,EAFC,264,33.6,0.0,0.004067732475641073,1.4285035837417845,0.00527790173101397,-0.00527790173101397,-0.012032542766993663
13515,ALGO,265,104.69,-0.013661202185792365,-0.013661202185792365,1.0,-0.013661202185792365,0.0,0.0
13516,AENO,265,97.58,0.010982179859096552,-0.013661202185792365,0.9200078207141352,-0.013346048786788845,0.024328228645885398,-0.020061000969419922
13517,LSST,265,76.1,0.0026350461133068936,-0.013661202185792365,0.578720113879583,-0.008414207502242164,0.011049253615549058,-0.0034181817205231673
13518,SRNA,265,128.81,-0.029021558872305064,-0.013661202185792365,0.8417183144740923,-0.011177600675390262,-0.017843958196914804,0.006458032964505303
13519,ELLT,265,112.06,0.010733291241995069,-0.013661202185792365,0.7300605816770712,-0.010549529290826126,0.021282820532821194,0.014490830692193802
13520,AMRP,265,16.24,0.0068195908245505255,-0.013661202185792365,1.0383054242699175,-0.014996589166495771,0.0218161799910463,-0.030932354881461795
13521,OTCS,265,23.49,-0.020842017507294752,-0.013661202185792365,0.9698191856921635,-0.012986583598616052,-0.0078554339086787,0.011799182675254032
13522,HETT,265,60.11,-0.011511264594639137,-0.013661202185792365,0.769698027020053,-0.010475898003291533,-0.001035366591347604,-0.00021417842124151452
13523,HUXZ,265,73.38,-0.007707910750507252,-0.013661202185792365,0.9320227982899238,-0.012814135549664776,0.005106224799157524,-0.009525880162099775
13524,DUCT,265,18.54,-0.03185378590078325,-0.013661202185792365,0.9457355576605793,-0.012621034525545239,-0.01923275137523801,-0.018835397034301055
13525,SMAH,265,64.93,-0.020072441895562898,-0.013661202185792365,1.103736368937875,-0.014824655556900098,-0.0052477863386628,-0.02283180568671023
13526,NPCK,265,10.29,0.00586510263929596,-0.013661202185792365,0.9173569101326517,-0.013131204807555964,0.018996307446851924,0.029496706702834694
13527,MSDP,265,25.02,-0.0454025181228539,-0.013661202185792365,1.5394490053359828,-0.02020953584834158,-0.025192982274512315,-0.0069412060766717056
13528,EORC,265,45.64,0.011300686904498036,-0.013661202185792365,1.0156420536483375,-0.014541544619498114,0.025842231523996152,0.017007732490476705
13529,CUBO,265,123.29,0.017580059425553074,-0.013661202185792365,0.7386730165606702,-0.010733681382892206,0.02831374080844528,0.03868274061786596
13530,HRET,265,63.42,-0.005176470588235227,-0.013661202185792365,0.8908522922896256,-0.012154588637583104,0.006978118049347877,-0.01083955939225463
13531,ANSO,265,61.32,-0.0363036303630363,-0.013661202185792365,0.9430541548812884,-0.011966999599757238,-0.024336630763279063,0.007973896649030365
13532,DIHO,265,11.89,-0.030969845150774167,-0.013661202185792365,0.8523629472337805,-0.011087223927372205,-0.01988262122340196,-0.035625077172126325
13533,RTTH,265,39.38,-0.03857421875,-0.013661202185792365,1.7367502153978627,-0.023048574939494425,-0.015525643810505575,-0.058888351918713375
13534,SPLZ,265,88.59,-0.04123376623376629,-0.013661202185792365,1.7129090505101467,-0.022848313567996954,-0.018385452665769336,-0.021457830878822932
13535,NWIG,265,105.83,0.018771659607239144,-0.013661202185792365,0.5050865224670259,-0.007690338704112609,0.026461998311351754,0.02309054506096518
13536,MMBT,265,130.72,-0.016181229773462813,-0.013661202185792365,1.3882137222269084,-0.01896896402812656,0.0027877342546637485,0.014345823136822373
13537,MDGI,265,261.78,0.009992669470272775,-0.013661202185792365,0.9571884333236902,-0.013989351207419036,0.023982020677691812,-0.03224469833086902
13538,AGVF,265,110.74,-0.0008120544978796884,-0.013661202185792365,1.3534311026994827,-0.018993138771680428,0.01818108427380074,-0.013110534699446886
13539,RRES,265,40.69,-0.01596130592503031,-0.013661202185792365,0.8048660842033003,-0.010995422587819933,-0.0049658833372103785,0.027163274888940443
13540,CTGI,265,118.44,-0.010443646085721459,-0.013661202185792365,1.3529626057133093,-0.01851888751186283,0.008075241426141373,-0.0019233973092342305
13541,ALUT,265,14.81,-0.0067069081153587895,-0.013661202185792365,0.7933408707778637,-0.010985479038625076,0.004278570923266287,-0.0006810466094623949
13542,ACAC,265,69.36,-0.017424564385890462,-0.013661202185792365,0.5755878864932296,-0.007834642885734811,-0.00958992150015565,0.033188627792286735
13543,SRTX,265,262.81,-0.02982760530104467,-0.013661202185792365,0.7755081995584083,-0.010302485799961882,-0.019525119501082787,0.016730397017860936
13544,GARI,265,12.02,-0.0033167495854063977,-0.013661202185792365,1.3462018536564189,-0.019023759564209295,0.015707009978802897,-0.017918793700740305
13545,RCRI,265,42.07,0.001905215527506554,-0.013661202185792365,1.8331307994723587,-0.02555256271885745,0.027457778246364004,-0.045833485277397286
13546,ACIX,265,20.71,0.0014506769825919363,-0.013661202185792365,0.9173277104966913,-0.012949950393992202,0.014400627376584138,-0.017584281673479956
13547,CCNS,265,18.23,-0.010314875135722157,-0.013661202185792365,0.629730655087643,-0.008554056941596907,-0.0017608181941252497,0.002340484103444792
13548,MTNS,265,17.69,0.010279840091376391,-0.013661202185792365,0.9321218042472527,-0.013323302128231787,0.02360314221960818,0.014780626304480612
13549,IHOZ,265,137.37,0.02164212405176258,-0.013661202185792365,0.5663939856840318,-0.008590851181048359,0.03023297523281094,0.036942394092378324
13550,NAYO,265,34.24,-0.05283540802212994,-0.013661202185792365,1.2887260526583912,-0.01681254576999841,-0.03602286225213153,0.05633772599933577
13551,FWWG,265,34.51,-0.004614940871070172,-0.013661202185792365,1.000505671914925,-0.013776871931375105,0.009161931060304933,0.00455250537963406
13552,EELT,265,121.72,-0.043833464257659105,-0.013661202185792365,1.7419538628220852,-0.02283747907588692,-0.020995985181772186,0.008239474976267092
13553,HRND,265,30.74,-0.02381708478882183,-0.013661202185792365,1.1997141909282258,-0.01627190524318636,-0.00754517954563547,0.006280754903057991
13554,AETS,265,35.59,-0.037848067045147316,-0.013661202185792365,1.4357333751304846,-0.0189033037738028,-0.018944763271344516,0.03843067432220722
13555,ULXY,265,41.98,-0.028015744385274433,-0.013661202185792365,1.0835817664265497,-0.014369169679227444,-0.013646574706046988,0.039187117988764425
13556,BLBT,265,45.47,0.008427589265912472,-0.013661202185792365,0.6537619001721483,-0.009348773029263143,0.017776362295175617,0.0005756599278980354
13557,BENI,265,24.11,-0.021509740259740284,-0.013661202185792365,0.46861728265807917,-0.006086914995245313,-0.015422825264494972,-0.002715745621131427
13558,ITPA,265,24.33,-0.0193470374848852,-0.013661202185792365,0.8763764638235381,-0.01178148838135453,-0.00756554910353067,-0.0007368342219548144
13559,HTRK,265,11.66,-0.01520270270270263,-0.013661202185792365,1.1846318899526618,-0.01622107874245391,0.00101837603975128,-0.006961912041732889
13560,NGTE,265,73.9,-0.022874520692846567,-0.013661202185792365,0.595024186554975,-0.007851758306310295,-0.015022762386536272,-0.019613334542754296
13561,ILVX,265,48.84,-0.014726649182973506,-0.013661202185792365,0.7519408225099246,-0.010127028630928049,-0.004599620552045457,-0.018537085907502825
13562,FCSG,265,28.64,-0.008310249307479145,-0.013661202185792365,0.955288838732998,-0.013202047066123834,0.0048917977586446885,-0.008716188218503585
13563,FARS,265,38.29,-0.010082730093071368,-0.013661202185792365,0.30602179444425753,-0.003939493584469489,-0.006143236508601879,-0.010179191560852039
13564,MHRM,265,16.3,-0.03834808259587008,-0.013661202185792365,0.8419202094886877,-0.010644479810853313,-0.027703602785016768,-0.017193930062693076
13565,EAFC,265,32.54,-0.03154761904761916,-0.013661202185792365,1.4570130638302592,-0.019515076280625494,-0.012032542766993663,-0.0065941426547384135
13566,ALGO,266,105.76,0.010220651447129692,0.010220651447129692,1.0,0.010220651447129692,0.0,0.0
13567,AENO,266,96.54,-0.01065792170526736,0.010220651447129692,0.8933580551921251,0.009403079264152561,-0.020061000969419922,0.010481094289463597
13568,LSST,266,76.29,0.0024967148488832525,0.010220651447129692,0.5805146655389027,0.00591489656940642,-0.0034181817205231673,0.015890746993442596
13569,SRNA,266,130.75,0.015060942473410499,0.010220651447129692,0.8577993636466541,0.008602909508905196,0.006458032964505303,-0.02013174465412456
13570,ELLT,266,114.52,0.021952525432803904,0.010220651447129692,0.7511917573071362,0.007461694740610102,0.014490830692193802,0.0047619043810770215
13571,AMRP,266,15.91,-0.020320197044334853,0.010220651447129692,0.9787981583404953,0.01061215783712694,-0.030932354881461795,0.008243569514955886
13572,OTCS,266,24.0,0.02171136653895278,0.010220651447129692,0.9841568951258666,0.00991218386369875,0.011799182675254032,-0.011143076961321621
13573,HETT,266,60.57,0.007652636832473858,0.010220651447129692,0.7700841573518341,0.007866815253715373,-0.00021417842124151452,0.00354381178472731
13574,HUXZ,266,73.38,0.0,0.010220651447129692,0.9214893128383334,0.009525880162099775,-0.009525880162099775,0.00694302056008758
13575,DUCT,266,18.37,-0.00916936353829545,0.010220651447129692,0.9247456152180729,0.009666033496005606,-0.018835397034301055,0.00046519957877022046
13576,SMAH,266,64.18,-0.011550900970275668,0.010220651447129692,1.0618088066941624,0.011280904716434562,-0.02283180568671023,0.02619260793751436
13577,NPCK,266,10.69,0.0388726919339164,0.010220651447129692,0.9707017502213294,0.00937598523108171,0.029496706702834694,-0.02860775450927723
13578,MSDP,266,25.24,0.008792965627497873,0.010220651447129692,1.5247588394432854,0.01573417170416958,-0.0069412060766717056,-0.014460087528769622
13579,EORC,266,46.89,0.027388255915863358,0.010220651447129692,1.0435925966427937,0.010380523425386652,0.017007732490476705,-0.014116986565836383
13580,CUBO,266,128.99,0.04623246005353243,0.010220651447129692,0.805083682113635,0.007549719435666468,0.03868274061786596,0.009462415988502875
13581,HRET,266,63.31,-0.0017344686218858651,0.010220651447129692,0.86716403003033,0.009105090770368765,-0.01083955939225463,-0.035496465282355574
13582,ANSO,266,62.4,0.017612524461839474,0.010220651447129692,0.9434943431466742,0.009638627812809109,0.007973896649030365,-0.0030574091694783
13583,DIHO,266,11.57,-0.02691337258200166,0.010220651447129692,0.7829894720835441,0.008711704590124667,-0.035625077172126325,0.01514589543382335
13584,RTTH,266,37.76,-0.04113763331640441,0.010220651447129692,1.6279036276784014,0.01775071860230897,-0.058888351918713375,0.0007346709665932774
13585,SPLZ,266,88.24,-0.003950784512924854,0.010220651447129692,1.673417810733013,0.017507046365898078,-0.021457830878822932,-0.014274505941479488
13586,NWIG,266,108.82,0.028252858357743493,0.010220651447129692,0.5589584028384389,0.005162313296778312,0.02309054506096518,-0.008380549268643778
13587,MMBT,266,134.45,0.02853427172582612,0.010220651447129692,1.4281592963888161,0.014188448589003748,0.014345823136822373,-0.0013264010408513202
13588,MDGI,266,255.9,-0.022461608984643444,0.010220651447129692,0.9009052507515074,0.009783089346225576,-0.03224469833086902,-0.001656732973894487
13589,AGVF,266,110.82,0.0007224128589489176,0.010220651447129692,1.3322224269169203,0.013832947558395804,-0.013110534699446886,-0.028056081508321992
13590,RRES,266,42.13,0.035389530597198515,0.010220651447129692,0.8523607078277762,0.00822625570825807,0.027163274888940443,0.031003420476601443
13591,CTGI,266,119.85,0.011904761904761862,0.010220651447129692,1.337616962914635,0.013828159213996093,-0.0019233973092342305,0.03427834700563459
13592,ALUT,266,14.92,0.007427413909520508,0.010220651447129692,0.7925581438187002,0.008108460518982903,-0.0006810466094623949,-0.0012706415334378211
13593,ACAC,266,72.07,0.039071510957324085,0.010220651447129692,0.6332181527122372,0.005882883165037348,0.033188627792286735,-0.02496523469070793
13594,SRTX,266,269.29,0.024656596019938526,0.010220651447129692,0.8103682345845653,0.007926199002077588,0.016730397017860936,0.02206866920725642
13595,GARI,266,11.97,-0.004159733777038155,0.010220651447129692,1.3172294046571302,0.01375905992370215,-0.017918793700740305,0.024064014047639103
13596,RCRI,266,40.93,-0.027097694318992116,0.010220651447129692,1.7553616944507417,0.01873579095840517,-0.045833485277397286,-0.015589638235171455
13597,ACIX,266,20.54,-0.008208594881699782,0.010220651447129692,0.8792008560645881,0.009375686791780174,-0.017584281673479956,-0.012588692498193351
13598,CCNS,266,18.39,0.00877674163466824,0.010220651447129692,0.6400270118758842,0.006436257531223447,0.002340484103444792,-0.020015288755806784
13599,MTNS,266,18.12,0.024307518371961434,0.010220651447129692,0.9570374815337913,0.009526892067480822,0.014780626304480612,-0.006463031478198419
